iso,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ROU,39.823875780041945,40.91745643071788,41.14385645603187,41.03250176707929,41.044605291251216,41.92360518904179,41.902081172438656,42.2353672707163,42.738260032205595,43.5109931901557,43.883753863227,44.793716595129304,45.73730639655165,46.680871628777666,47.56855742791494,48.64298701692731,49.63195907043881,50.78964126188579,51.57762087573289,52.44181824919775,53.20901021668635,53.709587858092355,54.24643632147981,54.6870099966088,55.09980746339944,55.41391758577466,55.640056674795346,55.900151051051566,56.1578710452456,56.23369424076097
PRT,63.49737680189926,64.87238680334768,66.55819542709055,67.842055044816,69.61158720492477,71.06103779436162,72.16115913536086,73.36172442415202,74.44676128970099,75.54242984346837,76.38649871864946,77.28940602892042,77.46252100284565,77.82662528430905,78.27917712188994,78.53401308076846,78.90062205933773,79.05290032358246,79.19284940286062,79.2688091521345,79.63862741149909,79.74954836042532,79.90695945321613,80.04894763493634,80.22205491033998,80.38009263621441,80.4507467371577,81.13562053209043,81.7935291760939,82.45611570849954
POL,58.1150943484604,58.94842190892321,59.9563577546895,61.090609752314734,62.04078555620119,63.213113296012,63.97883234191285,64.95340597139693,65.82635268286627,66.61442005622733,67.51622995708281,68.37491657171896,69.21968830516884,70.0019181713272,70.4973284709008,70.75346563963222,71.01289250271958,71.13175533413067,71.32167577960666,71.70202734928424,72.16420667370956,72.43770525116226,72.62121678121173,72.77127594765446,73.05691525456214,73.30614146632159,73.51601654349616,73.89713856556565,74.3427168896758,74.78712638813505
MKD,33.012304018389116,33.49203140127996,33.67504336160667,34.906903299397726,35.71385184369689,37.54804364259017,40.502298356174514,43.11887293062437,44.70189653227162,46.29987892398569,47.59339619568339,49.68044207192945,51.70308123356526,53.0665657173535,54.903370831596106,56.500867436737295,57.36621107419742,58.18035757997925,58.76832080204315,59.21160965625636,59.75645268824078,59.883586774485615,60.025374803613246,60.40413145254635,60.75985655064395,61.146149063373926,61.316902467152886,61.646618960127135,62.05182188313908,62.55632584692741
NLD,95.62933630608441,96.28838414912771,97.05339564859823,97.72081521219975,98.39002653872369,99.04995872411781,99.26995642476197,99.54491917404934,99.77497957787257,99.91430589361676,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MNE,59.88536873319457,59.98762825038293,59.91450772205306,59.71783679179422,59.51323609705106,59.38267108995832,59.43982103832437,59.62968083172143,59.911253518394886,60.16480236107473,60.53135974763276,61.03388073498617,61.57470240675488,62.13309607319364,62.65495317817253,63.15075250722015,63.75400789524633,64.47334584139536,65.21525123532385,65.8839892178105,66.52940895867883,67.14697711053122,67.68656971119896,68.2172549815841,68.64033853895876,69.04888698314636,69.35310712143142,69.62668801921896,69.87016282624923,70.02966981185928
MCO,98.0721523791413,98.65880418383466,99.3594416700359,99.91143257026451,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MDA,38.51087559430502,39.533695509275525,40.022461804165275,40.44550908537197,40.48162093135939,41.016631846106876,41.5087640249932,41.94546354108348,42.48455406643968,42.89782481109722,42.97231113942801,43.12861221559005,43.801922397088404,44.377002085004534,45.10935146615972,45.862104123016984,46.635081347235385,47.10337988955186,47.471396244035375,47.73194103020499,48.0830158855767,48.37814665076017,48.75884117585473,48.98040552975377,49.153959163964785,49.247267077118764,49.22771094039927,49.20481550322209,49.40563856328116,49.65481957193609
MLT,83.3824088229371,83.91142043151987,84.72524394170938,85.79985531883375,87.02086110506241,87.9496108177496,88.64719314298216,89.7226786509931,91.02316541573131,92.20487823191219,93.35641019713366,94.3330355912504,95.28997503023345,95.62125540745666,96.00198811993332,96.29004180090882,96.51100304722239,96.70050516022363,96.88866553814532,97.11701133484272,97.33926616558861,97.56599944454544,97.82769926480236,98.03421194696324,98.26511328008232,98.54699899172664,98.85516568894242,99.20201057946062,99.50726776274199,99.67318012199243
LUX,90.88133015725654,91.30837961729476,91.44990019416981,91.86193755576633,92.57845963134392,93.33237719494636,93.93747431864062,94.52524143953517,94.97469767642842,95.32090571097694,95.67568456665305,96.10301802586588,96.68918756783373,96.61896233294436,96.60022620414613,96.61073313873791,96.7696675903723,96.95723394923425,97.06330346949986,97.07819541561989,97.20234709021527,97.57501510534401,98.07475960793016,98.41697548158534,98.65232269162252,98.71003838447959,98.741910016955,98.81360044574252,98.94335999490448,99.13629715542419
