iso,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
LIE,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,53.62443843308191,55.76536479514622,56.98057215496346,57.843407419109184,59.613552563997004,60.88302458403497,62.721122414097074,65.30175035075442,65.05816641543785,67.39379379076136,67.90100254942911,68.94964417961258,68.46916782305298,70.06063751529678,70.75969022158739,71.72595613232812,73.80915456885859
LTU,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.429209013674715,51.245096438876914,50.81917266044679,49.94170969044846,50.54589801182027,50.15029576847283,50.04275110517177,48.97563939441785,49.77706302243748,49.79985723015285,49.25350334283479,49.859490148691634,50.30303784314057,50.627406340188145,51.45895845318444,50.47509774881067,51.488866079030124
LUX,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,43.2565761682172,46.14136687861169,47.06955616499005,49.24004904663182,50.37912961447177,52.84830378817357,53.95841452016188,55.77092150192562,57.05301573030807,58.681341625012514,59.43660218426666,60.2088109204163,61.81457549193994,62.757084154646606,63.1562200361351,62.832326050158485,66.18845318008032
MLT,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,21.651850571774066,23.86074294667493,26.315858500117322,25.45823443553747,26.50162972022122,28.112848356901672,31.335564960959022,34.18960671778211,33.1813120574859,34.32806964207495,36.80161648239318,37.750841649903876,37.833994889092956,40.17697894857529,44.64978763926003,46.09830030968793,48.74776494897431
MDA,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.682097438967197,24.809440471826992,24.03481179945576,25.41827318676838,26.266422760184437,27.19311103135182,27.59882618538133,29.087183788278104,28.294584474774453,29.102303402535263,30.74765456996656,30.068422144462588,29.761430873268658,30.566421377526996,30.796210227797193,30.60493664860054,30.990395049887827
MCO,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.85717819162713,97.5932209596052,99.37473855446736,97.93984453126903,95.49653259856824,96.8893170015983,100.0,97.88735167889361,99.32733624846034,100.0,100.0,96.28496766745214,100.0,100.0,98.6447438597899,100.0,100.0
MNE,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,24.949365707107876,26.402160615849464,25.976333860659434,27.608696239711144,29.283889036988146,32.01701061528715,34.25661301253217,37.932789699962264,35.962252420620075,36.77269625878938,39.28069262214932,41.145711087893055,39.78127196045481,42.338587086053806,41.60006746568799,42.0472696350542,43.471914082276456
NLD,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,36.065471733065344,38.37624877219104,40.05212420853077,41.50206017006484,43.54383855991079,44.81700730034729,46.57396208971241,49.52333326506913,49.64079011925217,51.54331032647651,53.277992226184864,53.07560734337421,54.931702516432864,56.59364464931945,58.14972399689095,59.83601506236407,62.24470384886408
MKD,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,1.8994669283426178,2.073357862153153,2.557503815785179,3.8758330955790057,5.704096944994,7.687435098973383,10.0146814789598,12.785277283238722,12.626148524829151,13.146517284021723,14.487972624217749,15.33687991694525,16.446205531554725,17.261443242386328,17.60615072537609,18.155734462773538,19.79256064145251
NOR,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,23.462025374665675,25.011146393626543,27.176665844488962,27.951995557473435,30.445173683535003,32.62071890961636,35.051427149635366,37.89917047025218,39.21171312490519,40.997096876757695,41.64525900358281,44.04623419190016,45.34166598581609,45.85439235482504,48.3230466517044,49.421428535826465,51.63210910887567
