iso,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ALB,24.852715813414893,24.84279786281325,26.59105388421827,28.429568461242617,30.70900260747494,31.195255871740162,31.133384357310884,31.253819797112897,30.92777937486586,29.9542908654284,29.971201440702206,31.53755701752427,31.04872606327154,29.905480685836515,29.962308824440264,30.579564499985736,31.995084695189597,33.15758012932041,32.6546472276251,33.054169606603764,33.54858193700059,33.62016213655055,34.1877694253781,34.657413425444325,34.84868807459946,35.02614771135764,35.506091165961784,35.930649743738485,36.3378965828057,36.66388263101453
AND,56.045755932345244,57.435630831143456,58.4698990613698,59.73713194523395,60.62845503731074,61.56412638243802,61.949433054431104,62.247269122071344,62.28353897472766,62.496559435941194,62.753318685608846,63.61068855427805,65.0064799899619,66.45377932380318,67.66402819650885,68.88288355324192,69.8372455833039,70.83179414166926,71.88401973309013,72.58436390701168,73.45091965293373,74.23925297979301,75.00817062362617,75.75336435292542,76.80377818331749,78.24882164741334,81.17827084004051,83.96020498430659,84.32859838673929,84.49482999239888
AUT,32.6718447936783,33.00717945408157,33.6868939912093,34.50890843008732,35.579513719516385,36.431743644995876,37.364401290564345,39.14524140058024,40.78918483002684,42.63444665267171,44.40342091253054,46.09674787168172,47.266604640290154,48.20809617344119,49.69582836185727,50.868551518998096,52.31717555493349,53.2448412529624,54.30570325073665,54.68952833559017,55.73420037738741,57.08466210692104,58.65434591775545,60.347126291614316,62.29083116400659,63.952946045428526,66.94851625064217,69.28580629415293,69.66016013264905,69.29212566004591
BLR,9.323757882825584,8.644276719200368,7.890222724208422,5.468394843222067,5.395622295606916,4.5453052445777935,5.2429332981295405,5.291886417168641,5.163639657716482,4.830466206062463,6.867007327032891,5.7045417797112705,4.416452832605214,5.5985368833782845,6.47843387870779,6.08009725567692,7.377685030958479,9.054829764290616,9.010935148292633,8.78852544543522,8.592200534981838,8.730127364301806,13.767271756739607,15.894816741259879,18.04896947885525,20.744420612098978,23.423389194183315,25.008951079733233,25.51229619099428,25.591600540009036
BEL,30.815601095799476,31.929697902346003,32.90652322189265,33.79547098561134,34.98081972709373,36.00453513273737,37.284823915715045,38.541727256552036,39.73190829422659,40.95073572456777,42.38574971838243,44.00060506288479,45.28392270516557,46.78747050431228,48.671377255811635,49.66351766720171,50.56987499178658,50.560031756131295,50.434873724852295,50.47704551119908,51.03919365400345,52.35412669785726,54.42226686247674,57.361654565246056,60.64667760707175,62.41295925685687,63.7433821482861,64.15988567615021,64.57336502953468,64.72462620095172
BIH,21.499490585649397,19.537254751388282,19.517213587294886,19.27512004266332,19.311244311506123,19.56170058345099,19.870913727250585,19.079154603142946,19.001937807498848,17.784359074782405,16.496854842792686,15.738269666143214,14.845780366026748,15.080810031307369,15.38980655416051,14.536337959770352,15.168519905766908,14.017026168211979,15.688062761397875,15.911896016443555,16.452158693831283,16.78450314991568,17.60472837040008,17.567143928645002,17.740121354285396,17.247576940440293,18.75281608847533,20.07559023360606,20.159109920907976,20.320340687050198
BGR,2.436023109025932,2.403472509998868,1.3282767907798005,0.1553466929361436,0.0,0.0,0.0,0.0,0.0,0.719083950283858,1.44099192585923,2.5200419694172895,3.752788139212722,5.094782119401095,6.2938720435358695,7.06328642702113,7.85970687492086,9.315751938125198,10.567357656716524,11.438934170272406,12.368048564002027,13.664858657771015,15.437137238668432,16.879819636255288,16.80727459618508,17.883734403451715,18.373093272344715,18.77474779382729,18.852229397941354,19.05704081637247
HRV,13.319464753311838,14.24218675727729,14.503270869887922,14.87075006600828,15.484030584360124,15.878601853207028,15.949456794961064,15.996721955032811,17.273804605079206,18.359214929529237,20.068441023817023,20.966536776376767,21.469219092264897,21.672567196933777,23.378716559093903,23.535941912092788,25.013829859785186,25.46007477694328,26.167334445253047,28.25585182212921,29.80378734905508,31.103589529494812,32.19053743281146,34.08747059336544,34.75196891781704,34.58311922642812,37.82973536073048,39.048087694150084,39.30749728984929,39.104698461781986
CYP,28.00394286690034,26.83769460201103,26.00545762744289,25.740648915473425,26.212224430981674,26.82203192759381,27.794025615523843,28.52907298552691,29.08588805370455,29.951217759964273,31.35008772790423,32.888426505909415,34.089874589839596,35.28964193453293,36.13170136061733,36.76103196436921,37.28563559568096,37.74626379330921,38.86025680025446,39.85168983842633,41.17914381802781,42.87731888564178,44.428984986741305,45.77008263974074,46.94639424399447,48.243116959895275,51.1734413557633,53.414428580956084,53.46502040791222,52.70064317335766
CZE,6.086523150040638,7.809488240652823,8.96500819942412,10.847993207426446,11.969984951383886,12.765126992886225,14.997354782241251,16.434529820794467,19.279403382928887,21.16373676051525,22.49419661659593,23.588880770150507,24.819195892365293,25.05569911296603,26.803893004733858,27.859352302535918,29.53684651557359,30.26527916743459,30.835068590776654,31.655455398965255,32.46135484008423,33.37277381425264,34.83026266781917,36.45845178280461,38.59999641715074,39.65830268079313,41.09515687750714,41.91984045437034,41.81258189864785,42.015390656726346
DNK,31.28810167676827,32.884491448916755,34.087186669297296,35.26537564849025,36.50372176587973,37.86341057283803,39.36961964854746,41.04692888230318,42.771496647303074,43.449539400577535,45.499764451303996,46.6867989013061,48.0406501329952,49.870060072874196,51.80022457133412,53.60545413061527,54.39220082546308,54.844413650247844,55.74995134257071,56.43391199409359,57.4599311438099,59.830864681551176,63.153708281419085,66.81891811506236,70.26162022216072,72.20344519554183,72.14334914529144,72.0607191715903,72.866640367071,74.6280891640586
EST,36.696823579626944,36.027748394432834,36.60334947425183,34.64889110436033,32.66716292468701,34.95813697040491,40.26643180028975,41.9941392018789,42.138540134805,45.24030328322263,46.806158373472364,46.83003663001333,48.839526748969895,50.78668754819602,52.481840883644715,54.44327743474413,55.63985901293602,56.279624146699724,59.59255148529874,62.14569006167512,65.63008707422294,67.36591613581093,70.70146135980654,76.34162316125878,80.48068092940692,86.03959066150986,90.91536202339412,94.42750948816827,94.38269160272321,93.18412430436976
