1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
27.83043402905603,27.916842460532212,28.003250892008396,28.08965932348458,28.176067754960762,28.262476186436945,28.191519399858507,28.12056261328007,28.049605826701633,27.978649040123198,27.90769225354476,27.873600317543318,27.839508381541876,27.805416445540434,27.771324509538992,27.73723257353755,27.793699351958548,27.850166130379545,27.906632908800542,27.96309968722154,28.019566465642537,27.82595649809057,27.6323465305386,27.438736562986634,27.245126595434666,27.051516627882698,27.051516627882698,27.051516627882698,27.051516627882698,27.051516627882698
-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582
-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582
-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582
33.466385429028215,33.45388274047023,33.44138005191223,33.428877363354246,33.41637467479625,33.403871986238265,33.417085354872675,33.430298723507086,33.443512092141496,33.45672546077591,33.46993882941032,33.447980679402576,33.426022529394835,33.404064379387094,33.38210622937935,33.36014807937161,33.30105586917084,33.24196365897007,33.1828714487693,33.12377923856853,33.06468702836776,33.70853318323165,34.35237933809554,34.99622549295943,35.64007164782332,36.28391780268721,36.28391780268721,36.28391780268721,36.28391780268721,36.28391780268721
47.379485392613205,47.51533351392438,47.65118163523556,47.78702975654674,47.922877877857914,48.05872599916909,47.44762665416496,46.83652730916082,46.225427964156694,45.61432861915256,45.003229274148424,44.96933982704616,44.9354503799439,44.90156093284164,44.86767148573938,44.83378203863712,44.8239854268908,44.814188815144476,44.80439220339816,44.794595591651834,44.78479897990552,42.72850646018288,40.67221394046023,38.61592142073759,36.559628901014946,34.50333638129231,34.50333638129231,34.50333638129231,34.50333638129231,34.50333638129231
33.2899084348971,33.25452192580495,33.2191354167128,33.18374890762065,33.1483623985285,33.11297588943635,33.16946402073121,33.225952152026075,33.282440283320945,33.33892841461581,33.39541654591067,33.82645494788203,34.25749334985339,34.68853175182475,35.11957015379611,35.55060855576747,35.95365965199103,36.3567107482146,36.75976184443817,37.16281294066174,37.5658640368853,36.67498882056989,35.784113604254465,34.89323838793905,34.00236317162363,33.11148795530821,33.11148795530821,33.11148795530821,33.11148795530821,33.11148795530821
37.32637925330295,36.23876900631629,35.15115875932963,34.06354851234297,32.97593826535631,31.88832801836965,32.751720634266555,33.61511325016347,34.478505866060374,35.34189848195729,36.20529109785419,36.637005003627266,37.06871890940033,37.500432815173404,37.93214672094647,38.36386062671954,38.383145517232364,38.402430407745186,38.421715298258,38.44100018877082,38.46028507928364,38.891574015042124,39.32286295080061,39.75415188655909,40.18544082231758,40.61672975807606,40.61672975807606,40.61672975807606,40.61672975807606,40.61672975807606
53.97679932721897,53.79600620078776,53.61521307435655,53.43441994792534,53.25362682149413,53.07283369506292,52.91264772880014,52.75246176253736,52.59227579627458,52.4320898300118,52.27190386374902,52.13020707898874,51.98851029422846,51.846813509468184,51.705116724707906,51.56341993994763,51.43018514590807,51.29695035186851,51.16371555782896,51.0304807637894,50.89724596974984,50.373158711866154,49.84907145398246,49.324984196098775,48.80089693821508,48.2768096803314,48.2768096803314,48.2768096803314,48.2768096803314,48.2768096803314
-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,-4.421776571801582,9.899647228418289,24.221071028638157,38.54249482885803,52.8639186290779,67.18534242929776,67.18534242929776,67.18534242929776,67.18534242929776,67.18534242929776
